image_id,ethnicity,age,expression
182016.jpg,2,0,2
172209.jpg,2,0,0
120271.jpg,2,0,1
097541.jpg,2,0,1
033125.jpg,2,1,1
135276.jpg,2,0,0
166438.jpg,2,0,1
021104.jpg,2,0,1
085012.jpg,2,1,1
185516.jpg,2,0,1
145079.jpg,2,0,1
185624.jpg,2,0,1
082698.jpg,2,0,1
059409.jpg,2,0,1
015338.jpg,2,2,1
185935.jpg,2,0,1
010595.jpg,2,1,0
069887.jpg,1,1,2
002180.jpg,2,1,0
121363.jpg,1,0,0
008375.jpg,1,0,0
134251.jpg,2,0,1
115572.jpg,2,1,0
169684.jpg,2,0,1
044607.jpg,2,0,1
126146.jpg,2,1,1
158306.jpg,2,0,0
032316.jpg,2,0,1
146327.jpg,2,1,0
011312.jpg,2,0,0
104896.jpg,2,1,1
031247.jpg,1,1,1
068461.jpg,2,2,0
092817.jpg,0,2,0
145138.jpg,0,0,1
074181.jpg,2,0,1
056675.jpg,2,0,1
086639.jpg,2,0,1
121847.jpg,2,0,1
102947.jpg,2,1,0
102188.jpg,2,0,0
106500.jpg,2,1,1
006130.jpg,2,0,0
113745.jpg,1,0,1
179103.jpg,2,1,1
200468.jpg,2,2,1
115375.jpg,2,0,1
044883.jpg,2,1,1
120818.jpg,2,1,2
067904.jpg,1,0,1
037299.jpg,2,1,1
171870.jpg,2,0,0
068244.jpg,2,0,0
006812.jpg,2,0,1
122653.jpg,2,1,1
028026.jpg,2,0,1
063465.jpg,2,0,1
198061.jpg,2,1,1
109362.jpg,2,0,1
052271.jpg,2,0,1
126047.jpg,2,1,1
156509.jpg,2,1,1
030976.jpg,2,0,0
115449.jpg,0,0,1
065019.jpg,2,1,1
040734.jpg,2,0,1
162259.jpg,2,0,1
107645.jpg,2,1,2
166902.jpg,2,0,1
099592.jpg,2,0,0
039622.jpg,2,0,1
059858.jpg,2,0,0
165460.jpg,2,2,2
087857.jpg,2,0,1
079368.jpg,2,0,1
104126.jpg,2,0,1
099543.jpg,2,1,1
010363.jpg,2,0,1
185523.jpg,2,2,2
003097.jpg,2,0,0
044151.jpg,2,0,1
119465.jpg,2,0,1
015140.jpg,2,1,0
092055.jpg,1,0,0
052219.jpg,2,1,1
080142.jpg,2,1,1
167920.jpg,2,2,1
189557.jpg,2,0,1
036944.jpg,0,1,1
013936.jpg,2,1,1
101545.jpg,2,1,1
181714.jpg,2,0,1
025702.jpg,0,0,1
142742.jpg,0,1,0
184438.jpg,0,0,1
088411.jpg,2,0,0
192503.jpg,2,0,0
136259.jpg,2,0,1
014406.jpg,2,0,2
179036.jpg,2,1,0
146131.jpg,2,0,0
144430.jpg,2,0,1
012260.jpg,2,0,1
141886.jpg,2,1,1
050262.jpg,2,0,2
057803.jpg,2,1,1
138163.jpg,2,1,1
129000.jpg,1,0,0
193300.jpg,2,0,1
172915.jpg,2,0,0
077256.jpg,2,2,1
005722.jpg,2,0,2
154154.jpg,1,0,1
090730.jpg,2,1,1
143240.jpg,2,0,1
199332.jpg,2,1,0
057865.jpg,0,0,1
158649.jpg,2,1,0
196618.jpg,2,2,0
062868.jpg,2,1,1
074042.jpg,2,1,0
006938.jpg,2,0,0
044066.jpg,1,0,1
052007.jpg,2,1,0
117572.jpg,2,1,0
144618.jpg,2,0,1
125275.jpg,2,1,1
072441.jpg,2,1,1
069024.jpg,2,1,1
148355.jpg,2,1,1
006961.jpg,1,2,0
130419.jpg,2,0,1
165028.jpg,2,1,1
171003.jpg,2,1,1
153175.jpg,2,0,1
094261.jpg,0,0,1
015910.jpg,2,0,1
067125.jpg,2,0,1
099901.jpg,2,1,0
106891.jpg,1,0,0
133160.jpg,1,0,0
067932.jpg,2,0,1
162540.jpg,2,0,1
194939.jpg,2,2,1
059877.jpg,1,0,1
094756.jpg,2,0,1
036488.jpg,1,1,1
151352.jpg,2,2,0
060435.jpg,2,1,0
029127.jpg,2,0,1
088349.jpg,2,0,0
033324.jpg,2,0,0
196511.jpg,2,1,1
120552.jpg,2,1,2
083814.jpg,2,0,0
153194.jpg,2,1,1
089613.jpg,2,0,0
087230.jpg,2,0,1
068463.jpg,2,1,1
091947.jpg,2,0,1
170850.jpg,2,0,0
173710.jpg,2,1,1
166792.jpg,2,2,0
032401.jpg,2,0,1
011863.jpg,2,0,0
040462.jpg,1,0,1
079181.jpg,2,1,2
127289.jpg,2,1,0
020861.jpg,2,0,0
033215.jpg,2,1,1
016369.jpg,2,2,0
047545.jpg,2,2,2
198672.jpg,0,0,0
179987.jpg,2,0,1
185213.jpg,2,1,0
124314.jpg,2,0,1
081177.jpg,2,1,0
052287.jpg,2,0,2
131554.jpg,2,1,1
144663.jpg,2,0,1
050506.jpg,1,1,0
039412.jpg,2,0,0
146930.jpg,2,0,0
155016.jpg,2,0,1
189818.jpg,2,0,1
172389.jpg,2,1,0
051618.jpg,2,0,1
012958.jpg,2,1,0
116718.jpg,2,0,1
060569.jpg,0,0,1
123321.jpg,2,0,1
119918.jpg,2,1,2
060737.jpg,2,0,0
078694.jpg,1,1,2
176678.jpg,1,0,2
150044.jpg,2,0,2
042687.jpg,1,0,2
149570.jpg,2,0,0
111218.jpg,2,2,2
042671.jpg,1,0,1
201521.jpg,2,0,1
067438.jpg,2,1,1
062569.jpg,2,0,0
013341.jpg,2,0,0
095834.jpg,2,0,0
028095.jpg,2,0,0
041954.jpg,2,0,1
148008.jpg,2,0,0
009961.jpg,2,1,1
088347.jpg,2,0,0
061992.jpg,2,1,1
157130.jpg,2,0,1
064742.jpg,1,0,0
174329.jpg,2,0,1
133544.jpg,2,0,1
001099.jpg,2,0,0
106660.jpg,2,0,0
189208.jpg,2,1,1
130466.jpg,2,1,0
083964.jpg,2,0,1
158768.jpg,0,0,0
188532.jpg,2,0,1
011660.jpg,2,0,1
078829.jpg,2,0,2
084230.jpg,2,0,1
186652.jpg,2,1,1
194191.jpg,2,1,1
073023.jpg,2,1,0
119193.jpg,2,0,1
103730.jpg,2,0,0
179460.jpg,2,0,1
106335.jpg,2,2,2
023953.jpg,2,1,1
153245.jpg,0,0,1
179842.jpg,2,1,1
179431.jpg,2,0,1
105039.jpg,0,0,1
124775.jpg,2,0,1
088880.jpg,2,0,0
004608.jpg,2,0,0
013730.jpg,2,0,0
017221.jpg,2,1,1
118238.jpg,1,0,1
150072.jpg,2,2,2
027836.jpg,2,0,1
027359.jpg,2,0,1
028842.jpg,2,1,1
159582.jpg,2,0,1
081749.jpg,2,0,1
012860.jpg,0,0,1
047557.jpg,2,2,2
110923.jpg,2,0,1
007697.jpg,0,0,1
047991.jpg,2,0,1
036041.jpg,2,0,0
001486.jpg,2,0,1
043928.jpg,2,0,0
060331.jpg,0,0,1
041454.jpg,2,0,0
072741.jpg,2,1,0
150652.jpg,2,0,1
113900.jpg,2,0,1
079559.jpg,0,0,1
047569.jpg,0,0,0
122924.jpg,1,0,1
187616.jpg,2,1,1
034762.jpg,2,0,2
104319.jpg,2,1,2
042574.jpg,2,0,1
030526.jpg,2,0,0
119340.jpg,1,0,0
123202.jpg,2,1,0
063695.jpg,2,1,1
075475.jpg,1,0,0
154966.jpg,2,2,0
064021.jpg,2,0,2
002605.jpg,2,0,1
065368.jpg,2,0,1
193297.jpg,2,0,0
053244.jpg,2,1,2
004625.jpg,2,0,0
065353.jpg,2,1,1
007541.jpg,2,1,1
108393.jpg,1,0,0
014413.jpg,1,0,0
104099.jpg,2,0,0
193225.jpg,2,0,1
060444.jpg,2,0,0
191902.jpg,2,1,2
189167.jpg,2,1,1
107150.jpg,0,1,1
102290.jpg,2,1,0
089638.jpg,2,0,0
074389.jpg,2,0,0
062192.jpg,2,0,2
097399.jpg,2,1,1
124432.jpg,2,0,0
003898.jpg,2,0,1
200936.jpg,1,1,1
186366.jpg,2,0,2
198055.jpg,2,0,0
013645.jpg,2,0,1
186392.jpg,1,0,1
063804.jpg,2,1,1
019804.jpg,2,0,1
162747.jpg,2,2,2
192246.jpg,1,0,0
107283.jpg,2,1,1
126929.jpg,0,0,0
070274.jpg,2,2,1
136200.jpg,2,0,1
028996.jpg,2,0,1
138148.jpg,2,1,1
166782.jpg,2,0,2
087743.jpg,2,0,1
073130.jpg,2,0,1
196010.jpg,0,1,0
033509.jpg,1,1,2
039062.jpg,2,0,1
068718.jpg,2,1,0
156716.jpg,2,1,1
095078.jpg,0,0,1
007582.jpg,2,0,0
200215.jpg,2,0,1
192376.jpg,2,0,0
097913.jpg,0,0,1
079902.jpg,2,0,2
096703.jpg,0,0,0
144507.jpg,2,1,1
066505.jpg,2,1,1
021010.jpg,2,0,0
125543.jpg,2,0,1
033844.jpg,2,1,0
142709.jpg,2,0,1
002487.jpg,1,0,0
087802.jpg,2,0,1
037368.jpg,2,1,2
196858.jpg,2,1,1
202229.jpg,2,0,0
118713.jpg,2,0,1
172375.jpg,2,0,0
109609.jpg,2,0,0
100693.jpg,2,0,2
118166.jpg,0,0,1
114682.jpg,2,0,1
079347.jpg,2,1,1
020547.jpg,2,0,0
153971.jpg,2,1,1
121037.jpg,2,0,1
099476.jpg,2,2,2
056742.jpg,2,2,0
122850.jpg,2,0,0
074968.jpg,2,1,0
166280.jpg,2,0,0
137052.jpg,2,0,1
026114.jpg,2,0,0
071701.jpg,2,0,0
125150.jpg,1,0,1
171971.jpg,2,0,1
009894.jpg,1,0,1
126063.jpg,2,1,2
197400.jpg,2,1,0
169309.jpg,2,1,1
184937.jpg,2,1,0
081000.jpg,2,0,1
034591.jpg,2,0,1
183033.jpg,2,1,0
036084.jpg,2,0,0
052882.jpg,2,0,2
178851.jpg,2,1,1
084362.jpg,2,1,1
105569.jpg,2,0,1
024519.jpg,0,0,1
151047.jpg,2,0,2
197529.jpg,2,0,1
131321.jpg,2,1,1
026612.jpg,2,0,0
046671.jpg,2,0,1
194791.jpg,2,1,1
181524.jpg,2,1,1
002638.jpg,2,1,2
087098.jpg,2,1,1
023039.jpg,2,0,0
198540.jpg,2,0,1
182500.jpg,2,0,0
121192.jpg,0,2,0
005886.jpg,2,0,1
072339.jpg,2,1,1
007451.jpg,2,0,1
002860.jpg,2,1,1
178065.jpg,2,0,0
043529.jpg,2,1,1
121550.jpg,0,0,0
118461.jpg,2,1,1
016526.jpg,2,1,1
188234.jpg,1,0,2
161573.jpg,2,0,1
124168.jpg,2,1,0
178650.jpg,2,0,1
183850.jpg,2,1,2
138994.jpg,2,1,1
106989.jpg,2,0,1
141368.jpg,2,2,1
082873.jpg,1,0,2
166871.jpg,2,0,0
141145.jpg,2,1,2
196729.jpg,2,1,2
126722.jpg,1,0,0
162795.jpg,2,0,0
105444.jpg,2,0,1
054924.jpg,2,0,1
013403.jpg,2,0,0
031685.jpg,0,0,1
033417.jpg,2,0,2
154510.jpg,0,0,1
192566.jpg,1,0,1
036940.jpg,0,0,0
116376.jpg,2,0,1
055051.jpg,1,0,0
021247.jpg,1,0,0
067729.jpg,2,0,1
033874.jpg,2,1,0
061393.jpg,2,0,0
108116.jpg,2,1,0
005563.jpg,2,0,0
032410.jpg,1,2,0
079482.jpg,2,0,1
086457.jpg,2,0,1
039147.jpg,1,0,1
023803.jpg,2,1,1
200383.jpg,2,1,2
053094.jpg,1,1,1
039639.jpg,2,0,1
138514.jpg,2,1,0
047526.jpg,2,1,1
053179.jpg,2,0,1
147029.jpg,2,0,2
002579.jpg,2,1,0
106526.jpg,1,0,1
079139.jpg,2,0,1
092185.jpg,0,0,2
010339.jpg,2,0,0
163319.jpg,2,0,1
117181.jpg,2,1,1
179410.jpg,2,1,1
000083.jpg,2,1,0
048567.jpg,2,0,1
014681.jpg,2,0,1
170387.jpg,2,0,2
195558.jpg,2,0,1
196795.jpg,2,1,1
118178.jpg,1,0,0
043079.jpg,2,0,0
166532.jpg,2,0,1
000919.jpg,2,0,0
135147.jpg,1,0,0
001114.jpg,2,0,1
001012.jpg,2,0,1
163141.jpg,2,0,2
025940.jpg,2,0,1
200046.jpg,2,1,0
141696.jpg,2,1,1
173349.jpg,1,0,1
066290.jpg,2,0,0
127448.jpg,2,0,2
100662.jpg,2,1,2
095845.jpg,1,1,1
070043.jpg,2,1,1
113089.jpg,2,1,1
111608.jpg,2,0,1
183009.jpg,2,0,1
051868.jpg,2,0,1
106615.jpg,1,0,1
061768.jpg,2,2,0
148297.jpg,2,1,0
191290.jpg,2,0,1
195045.jpg,2,0,1
099218.jpg,2,0,1
194074.jpg,2,0,0
028128.jpg,0,0,1
148119.jpg,0,0,1
008500.jpg,2,0,0
045293.jpg,2,1,1
091719.jpg,2,0,1
187207.jpg,1,0,1
151228.jpg,2,1,0
098724.jpg,1,0,1
127881.jpg,2,0,2
103788.jpg,2,1,1
043189.jpg,2,0,1
096293.jpg,1,0,1
199440.jpg,1,1,0
200534.jpg,2,1,1
091488.jpg,2,1,2
133927.jpg,2,0,1
032315.jpg,2,1,2
195373.jpg,0,2,1
049688.jpg,2,0,1
187152.jpg,2,0,0
001750.jpg,1,2,2
038553.jpg,2,0,1
043761.jpg,2,0,2
175268.jpg,2,1,0
135536.jpg,2,0,1
163898.jpg,2,1,1
039529.jpg,1,1,2
173997.jpg,0,1,1
116425.jpg,2,0,1
021781.jpg,1,0,1
151967.jpg,2,0,1
183969.jpg,2,1,1
106404.jpg,2,0,2
060584.jpg,2,0,0
175185.jpg,2,0,1
097427.jpg,2,0,0
178901.jpg,2,1,1
131934.jpg,1,0,1
066580.jpg,2,1,1
007086.jpg,2,0,1
161014.jpg,2,1,0
075550.jpg,2,1,1
144935.jpg,2,0,2
097934.jpg,2,1,1
082418.jpg,1,0,1
000993.jpg,2,2,0
092721.jpg,2,1,1
112796.jpg,1,0,2
101334.jpg,2,0,0
065462.jpg,1,2,0
165378.jpg,2,0,1
148501.jpg,2,1,1
168673.jpg,2,0,1
143814.jpg,1,0,1
139449.jpg,2,0,2
007343.jpg,2,0,0
116302.jpg,2,1,1
046658.jpg,2,1,1
097924.jpg,2,0,1
011443.jpg,2,2,1
164575.jpg,2,1,2
093144.jpg,1,0,1
192742.jpg,0,0,1
109125.jpg,2,1,2
100161.jpg,2,1,1
083806.jpg,2,0,1
010229.jpg,2,0,1
200401.jpg,2,1,1
154402.jpg,2,0,2
032918.jpg,2,2,0
085030.jpg,2,0,2
054300.jpg,0,0,1
027881.jpg,2,0,1
011555.jpg,2,1,0
163960.jpg,2,0,2
197600.jpg,2,0,1
165510.jpg,2,1,0
024724.jpg,2,2,0
053395.jpg,0,0,0
063160.jpg,2,0,0
072919.jpg,2,0,2
189868.jpg,2,1,0
137369.jpg,2,0,2
024682.jpg,2,0,1
100970.jpg,2,0,1
130853.jpg,2,0,1
052605.jpg,2,0,1
151956.jpg,2,1,0
077709.jpg,2,0,0
089871.jpg,2,1,1
119600.jpg,2,0,1
109077.jpg,2,0,0
124507.jpg,2,1,1
051207.jpg,2,0,1
001531.jpg,2,2,2
008142.jpg,2,0,1
119715.jpg,0,0,1
081735.jpg,2,1,1
110422.jpg,2,1,1
201841.jpg,2,0,2
146748.jpg,2,0,0
009442.jpg,2,0,1
091114.jpg,0,1,1
199876.jpg,1,0,1
129244.jpg,2,0,0
106251.jpg,2,0,1
176802.jpg,1,1,1
006084.jpg,2,0,2
005920.jpg,2,2,1
000686.jpg,2,1,0
118179.jpg,2,0,0
007420.jpg,2,0,0
051145.jpg,2,0,2
026165.jpg,2,0,1
120211.jpg,2,1,1
157263.jpg,2,1,1
036731.jpg,2,0,1
152970.jpg,2,1,0
057210.jpg,2,0,0
140299.jpg,0,0,1
004914.jpg,2,0,0
130196.jpg,2,0,0
168630.jpg,1,0,1
194363.jpg,1,0,0
164055.jpg,0,0,1
184171.jpg,2,0,1
194149.jpg,2,1,1
185746.jpg,2,0,0
185123.jpg,2,1,1
130769.jpg,2,2,1
150233.jpg,2,0,0
046777.jpg,2,0,0
104302.jpg,2,2,2
142432.jpg,2,2,1
136156.jpg,2,0,1
128327.jpg,2,2,0
157800.jpg,2,0,0
172027.jpg,2,0,1
067603.jpg,2,1,2
148718.jpg,2,0,2
023347.jpg,2,0,0
005687.jpg,2,0,2
097317.jpg,2,0,1
181671.jpg,0,0,1
011230.jpg,2,1,1
103468.jpg,2,0,0
015657.jpg,1,0,1
093862.jpg,2,1,1
043289.jpg,2,0,1
121368.jpg,2,0,0
049370.jpg,2,0,2
135402.jpg,2,0,0
183287.jpg,2,0,1
178437.jpg,2,0,0
008956.jpg,2,1,2
087352.jpg,2,1,2
093490.jpg,2,2,0
014260.jpg,2,0,1
197239.jpg,2,0,2
125067.jpg,2,2,0
006461.jpg,2,0,1
168847.jpg,2,0,0
182141.jpg,2,0,1
085507.jpg,1,0,2
137788.jpg,2,1,1
121756.jpg,2,0,1
063640.jpg,2,0,1
124042.jpg,2,1,0
026138.jpg,2,0,1
136846.jpg,2,0,0
040922.jpg,0,1,0
023325.jpg,2,0,2
109668.jpg,2,0,1
059674.jpg,2,1,1
069260.jpg,2,1,1
108514.jpg,2,0,2
108428.jpg,2,0,2
135223.jpg,2,0,1
177767.jpg,2,1,1
053908.jpg,2,1,0
062387.jpg,2,0,1
033882.jpg,2,2,1
092091.jpg,2,2,0
089985.jpg,0,1,0
013637.jpg,1,0,0
069625.jpg,2,2,0
050086.jpg,1,0,1
063323.jpg,2,1,2
113321.jpg,2,0,0
062207.jpg,2,0,1
104786.jpg,2,0,1
128784.jpg,2,1,1
120162.jpg,2,1,0
056328.jpg,2,0,2
017562.jpg,2,1,0
026731.jpg,2,0,0
089283.jpg,2,0,1
114228.jpg,1,2,2
074766.jpg,2,0,1
155575.jpg,0,0,1
103452.jpg,1,0,0
102220.jpg,2,0,1
166386.jpg,2,1,1
073495.jpg,2,1,1
078069.jpg,2,0,0
166928.jpg,2,0,1
022759.jpg,1,0,1
173488.jpg,2,1,1
076079.jpg,2,1,1
102279.jpg,2,0,1
098876.jpg,0,1,1
129732.jpg,2,0,0
174880.jpg,2,2,0
121669.jpg,2,0,2
048803.jpg,1,1,1
195341.jpg,2,0,1
065415.jpg,2,1,1
071934.jpg,1,0,1
037813.jpg,2,0,1
066331.jpg,2,0,1
192608.jpg,2,1,0
013790.jpg,2,0,1
129837.jpg,2,1,1
192360.jpg,2,1,2
167001.jpg,2,0,0
065443.jpg,2,1,1
087803.jpg,2,0,1
152688.jpg,2,0,0
137787.jpg,1,0,1
168319.jpg,2,1,1
056432.jpg,1,0,0
075056.jpg,1,2,0
086685.jpg,2,0,2
103434.jpg,2,1,2
138656.jpg,2,1,1
024436.jpg,2,1,2
086364.jpg,2,0,1
030577.jpg,1,0,1
106802.jpg,2,1,1
164892.jpg,2,0,1
039809.jpg,2,0,1
117066.jpg,2,1,0
015954.jpg,2,0,0
046942.jpg,2,0,1
175874.jpg,2,2,1
073372.jpg,2,0,1
082006.jpg,2,2,2
058424.jpg,2,0,1
115705.jpg,2,1,2
117748.jpg,2,0,2
184039.jpg,2,1,1
195887.jpg,1,1,1
149916.jpg,2,0,1
037316.jpg,2,1,1
182143.jpg,2,1,1
044257.jpg,2,0,1
151923.jpg,2,1,0
012944.jpg,2,0,0
167240.jpg,2,0,1
079001.jpg,1,1,0
175186.jpg,2,1,1
151777.jpg,1,0,0
113337.jpg,2,0,1
073381.jpg,2,0,1
073736.jpg,2,0,0
152169.jpg,2,0,1
078669.jpg,2,0,1
165111.jpg,2,2,1
047252.jpg,2,0,1
115484.jpg,2,2,0
182317.jpg,2,0,2
013781.jpg,2,1,2
112773.jpg,2,1,1
020518.jpg,1,0,1
136235.jpg,2,0,1
009576.jpg,2,0,0
091725.jpg,0,0,2
056672.jpg,2,0,1
039282.jpg,2,0,0
091251.jpg,2,1,1
170135.jpg,2,1,0
025296.jpg,2,0,1
081740.jpg,1,0,1
200965.jpg,2,0,1
001431.jpg,2,0,1
137767.jpg,2,0,1
202256.jpg,2,1,1
082267.jpg,2,1,1
166905.jpg,2,1,1
002032.jpg,2,0,0
114020.jpg,2,0,1
095566.jpg,0,0,1
141583.jpg,0,2,2
173118.jpg,2,0,1
087475.jpg,2,0,1
102381.jpg,1,0,1
196073.jpg,2,0,0
063429.jpg,2,2,2
170872.jpg,2,0,1
133313.jpg,0,0,1
011933.jpg,2,0,1
070268.jpg,2,0,1
049141.jpg,1,2,0
106805.jpg,1,1,2
050854.jpg,2,1,0
076378.jpg,2,0,1
033028.jpg,2,0,1
151436.jpg,2,1,2
082736.jpg,2,0,0
065714.jpg,2,0,0
126348.jpg,2,0,1
078514.jpg,2,0,0
140892.jpg,2,0,1
061107.jpg,0,0,1
188849.jpg,2,0,0
174211.jpg,1,1,1
036854.jpg,2,2,1
068452.jpg,2,0,0
074371.jpg,2,0,1
076549.jpg,2,0,1
005364.jpg,2,0,1
104290.jpg,2,1,2
097969.jpg,1,0,1
125542.jpg,2,0,0
054308.jpg,2,2,0
075585.jpg,2,0,0
180929.jpg,2,0,1
090979.jpg,2,0,0
010211.jpg,2,1,0
117138.jpg,2,1,0
010519.jpg,1,0,1
079996.jpg,2,0,1
090685.jpg,1,0,1
051266.jpg,2,0,1
106466.jpg,1,0,1
174759.jpg,2,0,2
200516.jpg,2,0,2
128956.jpg,2,0,1
128903.jpg,2,0,2
142580.jpg,2,0,0
058080.jpg,2,1,1
093822.jpg,2,1,0
200585.jpg,2,0,1
089245.jpg,1,0,1
006536.jpg,1,1,1
049338.jpg,2,0,1
139056.jpg,2,0,1
189397.jpg,0,0,1
050227.jpg,2,1,1
085565.jpg,1,0,1
009714.jpg,2,0,0
132616.jpg,2,1,2
044302.jpg,2,1,1
175736.jpg,2,0,0
182446.jpg,2,0,0
161041.jpg,2,1,1
195473.jpg,0,0,0
046785.jpg,2,0,0
188212.jpg,2,2,0
089667.jpg,2,1,2
019279.jpg,2,0,2
017422.jpg,2,0,1
037270.jpg,2,2,1
194605.jpg,2,0,1
071312.jpg,2,0,1
149276.jpg,2,0,0
048364.jpg,2,1,0
157563.jpg,2,0,0
145045.jpg,2,0,1
188127.jpg,2,1,1
152862.jpg,2,1,1
053792.jpg,0,0,0
186699.jpg,2,1,2
001006.jpg,2,1,0
088753.jpg,2,0,1
131353.jpg,2,1,1
111292.jpg,2,1,0
029859.jpg,1,0,1
187146.jpg,1,0,1
083302.jpg,0,2,0
086707.jpg,2,0,0
061945.jpg,2,0,1
172886.jpg,2,1,1
085458.jpg,2,0,1
033328.jpg,2,0,1
177141.jpg,2,1,0
086396.jpg,2,0,1
113146.jpg,2,0,1
007586.jpg,2,0,2
026869.jpg,2,1,0
021348.jpg,2,0,1
024094.jpg,1,0,0
141054.jpg,2,1,2
134022.jpg,2,1,2
097118.jpg,0,2,0
074196.jpg,2,2,1
146044.jpg,2,1,0
157755.jpg,2,1,1
084040.jpg,2,0,0
011300.jpg,2,1,0
080376.jpg,2,2,2
063462.jpg,2,0,1
113045.jpg,2,0,1
190062.jpg,2,0,1
120372.jpg,2,0,1
122787.jpg,2,0,1
182683.jpg,2,1,1
139503.jpg,2,0,0
041011.jpg,2,0,2
155550.jpg,2,2,0
020781.jpg,2,2,0
104932.jpg,2,1,0
164504.jpg,2,1,1
098407.jpg,1,1,1
028933.jpg,2,0,1
024586.jpg,2,0,0
136122.jpg,2,0,1
109700.jpg,2,1,0
161875.jpg,2,1,0
026411.jpg,2,0,1
010772.jpg,2,0,1
180733.jpg,1,0,0
169685.jpg,2,0,1
065106.jpg,2,0,1
164237.jpg,0,1,0
160512.jpg,2,1,0
017109.jpg,2,0,1
092356.jpg,2,0,1
076502.jpg,2,0,2
156572.jpg,1,1,1
182498.jpg,2,1,1
117222.jpg,2,1,2
196799.jpg,2,0,1
088985.jpg,1,0,0
005510.jpg,2,1,0
049136.jpg,2,0,1
015995.jpg,2,0,1
124122.jpg,2,0,0
053260.jpg,2,0,2
027307.jpg,2,1,0
089038.jpg,2,0,1
110220.jpg,1,0,1
138733.jpg,0,0,1
197304.jpg,2,1,2
020945.jpg,2,0,1
063658.jpg,2,0,1
138882.jpg,2,0,1
045130.jpg,1,0,1
002964.jpg,2,0,0
173324.jpg,2,0,0
088646.jpg,2,0,0
081954.jpg,2,1,0
023690.jpg,2,0,2
066903.jpg,2,1,1
141661.jpg,2,0,1
083974.jpg,2,1,1
019895.jpg,2,0,1
023763.jpg,2,1,0
083278.jpg,2,0,1
046118.jpg,2,0,1
054554.jpg,2,1,1
036684.jpg,2,0,1
107748.jpg,2,2,0
148017.jpg,2,2,2
128451.jpg,2,0,1
058231.jpg,1,0,1
143396.jpg,2,1,0
049018.jpg,2,1,1
189666.jpg,2,0,2
068515.jpg,2,0,0
071059.jpg,2,0,1
015900.jpg,2,0,1
081384.jpg,2,1,1
098428.jpg,2,1,1
022375.jpg,2,0,1
177073.jpg,2,0,0
049916.jpg,2,1,1
026762.jpg,2,0,0
065400.jpg,1,1,2
099774.jpg,2,0,1
072821.jpg,2,0,2
173469.jpg,0,0,1
093050.jpg,2,1,1
027716.jpg,2,1,1
114191.jpg,2,0,1
001557.jpg,2,1,0
088773.jpg,2,2,2
179151.jpg,2,1,1
047494.jpg,2,1,1
165682.jpg,2,1,2
060981.jpg,2,0,1
088464.jpg,2,0,1
123794.jpg,2,0,1
150496.jpg,2,0,0
073117.jpg,2,0,0
167408.jpg,2,2,0
144255.jpg,2,1,1
175159.jpg,2,1,1
186790.jpg,2,0,0
131486.jpg,2,0,1
125823.jpg,2,0,0
189405.jpg,2,1,1
177667.jpg,2,0,1
049540.jpg,2,1,0
081589.jpg,2,2,2
134617.jpg,2,0,1
086035.jpg,0,1,1
085430.jpg,2,0,1
066628.jpg,0,0,1
140368.jpg,2,0,0
049030.jpg,2,0,1
013651.jpg,2,0,1
013490.jpg,2,0,1
131258.jpg,2,0,0
160088.jpg,2,1,0
120192.jpg,2,2,0
030074.jpg,1,0,0
195291.jpg,2,0,1
191624.jpg,2,1,1
000452.jpg,2,1,0
144002.jpg,2,1,2
012977.jpg,2,1,1
165975.jpg,2,0,1
143028.jpg,1,1,1
071069.jpg,2,0,1
058082.jpg,2,0,2
142038.jpg,2,1,0
103195.jpg,2,1,1
119082.jpg,2,0,2
175102.jpg,2,1,1
057458.jpg,2,0,1
100392.jpg,2,1,0
185095.jpg,1,0,0
060929.jpg,2,1,1
175815.jpg,2,0,1
058580.jpg,1,2,0
094986.jpg,2,2,2
026911.jpg,2,2,0
093546.jpg,1,0,1
181355.jpg,2,0,2
196982.jpg,1,1,0
071922.jpg,2,0,1
156872.jpg,2,1,1
183867.jpg,2,0,1
148275.jpg,2,0,0
183869.jpg,2,0,2
186190.jpg,2,0,0
091833.jpg,2,2,0
136512.jpg,2,0,2
139077.jpg,2,1,0
094316.jpg,2,0,1
098539.jpg,1,0,1
047715.jpg,1,0,0
195062.jpg,2,0,2
056439.jpg,2,0,1
193895.jpg,2,0,1
047327.jpg,2,0,0
123287.jpg,2,0,0
137151.jpg,1,1,0
057106.jpg,2,0,1
005106.jpg,2,1,1
041966.jpg,2,1,2
165516.jpg,2,2,2
115336.jpg,2,0,2
076207.jpg,2,1,2
046244.jpg,2,0,1
062735.jpg,2,0,1
028762.jpg,2,0,1
058670.jpg,2,0,1
153513.jpg,2,0,1
201634.jpg,1,0,2
066968.jpg,1,1,1
074154.jpg,0,0,0
036278.jpg,2,1,0
084071.jpg,0,2,1
103520.jpg,2,0,1
049257.jpg,0,0,0
167534.jpg,2,1,1
117171.jpg,0,0,2
159928.jpg,2,1,2
138092.jpg,2,0,1
048217.jpg,2,1,2
079994.jpg,1,1,0
100859.jpg,2,0,1
150884.jpg,0,0,1
157562.jpg,2,0,1
129907.jpg,1,1,0
004256.jpg,2,1,1
184433.jpg,2,1,0
129205.jpg,2,0,0
199694.jpg,2,1,0
165602.jpg,2,0,1
035428.jpg,1,0,1
177390.jpg,2,0,1
004421.jpg,1,1,0
190296.jpg,2,0,1
